InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Revenue,Region,PriceBand,OrderType,CustomerTotal,CustomerOrders,ShareOfCustomerSpend,RevenueZScoreInCountry,CountryMedianRevenue,RevenueTier,IsWeekend,IsRepeatCustomer,QuantityBucket,CustomerValueQuartile,Year,Month,DayName,Hour,Quarter,Revenue_Capped,BasketSize,BasketLines,BasketValue,LogRevenue,RevenueRankInCustomer,IsTopLineForCustomer,RevenuePerUnit
566864,22662,Lunch Bag Dolly Girl Design,3,2011-09-15 12:51:00,1.65,17786,United Kingdom,4.949999999999999,UK,Standard,Normal,278.74,2,0.0178,-0.048,10.2,Low,0,Repeat,3-6,Q1-Low,2011,9,Thursday,12,3,4.949999999999999,144,44,163.89,1.7833912195575383,17,False,1.65
543273,21931,Jumbo Storage Bag Suki,20,2011-02-06 11:29:00,1.95,16456,United Kingdom,39.0,UK,Standard,Normal,2158.37,5,0.0181,0.056,10.2,Top,1,Repeat,13-24,Q2,2011,2,Sunday,11,1,39.0,247,46,449.28,3.6888794541139363,8,False,1.95
540027,21217,Red Retrospot Round Cake Tins,2,2011-01-04 13:30:00,9.95,14210,United Kingdom,19.9,UK,Premium,Normal,1905.8400000000001,6,0.0104,-0.002,10.2,Mid,0,Repeat,1-2,Q2,2011,1,Tuesday,13,1,19.9,238,22,363.66,3.039749158970765,12,False,9.95
578068,23247,Biscuit Tin 50'S Christmas,1,2011-11-22 15:45:00,2.89,14505,United Kingdom,2.89,UK,Standard,Normal,5905.64,8,0.0005,-0.054,10.2,Low,0,Repeat,1-2,Q3,2011,11,Tuesday,15,4,2.89,329,119,695.19,1.358409157630355,143,False,2.89
572669,23212,Heart Wreath Decoration With Bell,1,2011-10-25 13:10:00,1.25,16549,United Kingdom,1.25,UK,Standard,Normal,4154.64,10,0.0003,-0.059,10.2,Low,0,Repeat,1-2,Q3,2011,10,Tuesday,13,4,1.25,376,130,479.4,0.8109302162163288,134,False,1.25
547651,22244,3 Hook Hanger Magic Garden,1,2011-03-24 12:11:00,1.95,16904,United Kingdom,1.95,UK,Standard,Normal,3754.27,16,0.0005,-0.057,10.2,Low,0,Repeat,1-2,Q3,2011,3,Thursday,12,1,1.95,224,114,433.29,1.0818051703517284,117,False,1.95
545417,22191,Ivory Diner Wall Clock,2,2011-03-02 13:42:00,8.5,15622,United Kingdom,17.0,UK,Premium,Normal,3709.56,9,0.0046,-0.011,10.2,Mid,0,Repeat,1-2,Q3,2011,3,Wednesday,13,1,17.0,222,29,576.0,2.8903717578961645,35,False,8.5
547841,21906,Pharmacie First Aid Tin,2,2011-03-27 11:02:00,6.75,16923,United Kingdom,13.5,UK,Premium,Normal,7247.61,19,0.0019,-0.022,10.2,Mid,1,Repeat,1-2,Q4-High,2011,3,Sunday,11,1,13.5,298,39,520.13,2.6741486494265287,62,False,6.75
556486,22269,Egg Cup Natural Chicken,16,2011-06-12 13:22:00,0.39,17422,United Kingdom,6.24,UK,Budget,Normal,1979.37,6,0.0032,-0.044,10.2,Low,1,Repeat,13-24,Q2,2011,6,Sunday,13,2,6.24,688,32,375.04,1.979621206397625,48,False,0.39
538087,21479,White Skull Hot Water Bottle,4,2010-12-09 14:44:00,3.75,17339,United Kingdom,15.0,UK,Standard,Normal,243.36,2,0.0616,-0.017,10.2,Mid,0,Repeat,3-6,Q1-Low,2010,12,Thursday,14,4,15.0,16,4,60.0,2.772588722239781,4,False,3.75
569333,23203,Jumbo Bag Vintage Doily,10,2011-10-03 13:49:00,2.08,13431,United Kingdom,20.8,UK,Standard,Normal,1269.1,2,0.0164,0.001,10.2,Mid,0,Repeat,7-12,Q2,2011,10,Monday,13,4,20.8,116,10,415.41999999999996,3.0819099697950434,14,False,2.08
539478,21485,Retrospot Heart Hot Water Bottle,2,2010-12-19 15:07:00,4.95,17343,United Kingdom,9.9,UK,Standard,Normal,193.64,1,0.0511,-0.033,10.2,Low,1,One-Time,1-2,Q1-Low,2010,12,Sunday,15,4,9.9,56,17,193.64,2.388762789235098,7,False,4.95
569302,84945,Multi Colour Silver T-Light Holder,12,2011-10-03 12:04:00,0.85,16205,United Kingdom,10.2,UK,Budget,Normal,761.38,4,0.0134,-0.032,10.2,Low,0,Repeat,7-12,Q1-Low,2011,10,Monday,12,4,10.2,255,51,323.15,2.4159137783010487,10,False,0.85
575040,22727,Alarm Clock Bakelike Red,4,2011-11-08 11:58:00,3.75,13381,United Kingdom,15.0,UK,Standard,Normal,3639.31,6,0.0041,-0.017,10.2,Mid,0,Repeat,3-6,Q3,2011,11,Tuesday,11,4,15.0,388,33,657.08,2.772588722239781,37,False,3.75
568101,84992,72 Sweetheart Fairy Cake Cases,24,2011-09-23 15:21:00,0.55,15978,United Kingdom,13.200000000000001,UK,Budget,Bulk-Cheap,1098.78,1,0.012,-0.023,10.2,Mid,0,One-Time,13-24,Q1-Low,2011,9,Friday,15,3,13.200000000000001,888,49,1098.78,2.653241964607215,24,False,0.55
557281,48111,Doormat 3 Smiley Cats,1,2011-06-19 12:23:00,7.95,13632,United Kingdom,7.95,UK,Premium,Normal,2121.27,5,0.0037,-0.039,10.2,Low,1,Repeat,1-2,Q2,2011,6,Sunday,12,2,7.95,77,25,201.57,2.191653532286764,42,False,7.95
574686,85015,Set Of 12  Vintage Postcard Set,1,2011-11-06 13:00:00,0.65,17608,United Kingdom,0.65,UK,Budget,Normal,193.42,2,0.0034,-0.061,10.2,Low,1,Repeat,1-2,Q1-Low,2011,11,Sunday,13,4,0.65,228,58,187.62,0.5007752879124893,38,False,0.65
579741,22695,Wicker Wreath Small,3,2011-11-30 14:33:00,1.45,16910,United Kingdom,4.35,UK,Standard,Normal,1510.06,8,0.0029,-0.05,10.2,Low,0,Repeat,3-6,Q2,2011,11,Wednesday,14,4,4.35,95,68,163.59,1.6770965609079151,29,False,1.45
545658,84836,Zinc Metal Heart Decoration,4,2011-03-04 14:13:00,1.25,14670,United Kingdom,5.0,UK,Standard,Normal,411.53,2,0.0121,-0.048,10.2,Low,0,Repeat,3-6,Q1-Low,2011,3,Friday,14,1,5.0,268,86,311.94,1.791759469228055,19,False,1.25
574015,23194,Gymkhana Treasure Book Box,3,2011-11-02 12:03:00,2.25,15576,United Kingdom,6.75,UK,Standard,Normal,940.6700000000001,1,0.0072,-0.043,10.2,Low,0,One-Time,3-6,Q1-Low,2011,11,Wednesday,12,4,6.75,404,45,940.6700000000001,2.0476928433652555,31,False,2.25
547910,20725,Lunch Bag Red Retrospot,3,2011-03-28 12:23:00,1.65,14159,United Kingdom,4.949999999999999,UK,Standard,Normal,4693.01,11,0.0011,-0.048,10.2,Low,0,Repeat,3-6,Q3,2011,3,Monday,12,1,4.949999999999999,402,118,458.87,1.7833912195575383,77,False,1.65
578017,21240,Blue Polkadot Cup,1,2011-11-22 13:07:00,0.85,13569,United Kingdom,0.85,UK,Budget,Normal,373.75,2,0.0023,-0.061,10.2,Low,0,Repeat,1-2,Q1-Low,2011,11,Tuesday,13,4,0.85,120,61,255.43,0.6151856390902334,39,False,0.85
569665,POST,Postage,1,2011-10-05 13:34:00,15.0,12789,Netherlands,15.0,EU,Luxury,Single-Premium,91.85,1,0.1633,-0.646,91.80000000000001,Mid,0,One-Time,1-2,Q1-Low,2011,10,Wednesday,13,4,15.0,4,4,91.85,2.772588722239781,4,False,15.0
563746,22356,Charlotte Bag Pink Polkadot,10,2011-08-19 10:05:00,0.85,14745,United Kingdom,8.5,UK,Budget,Normal,1220.26,5,0.007,-0.037,10.2,Low,0,Repeat,7-12,Q2,2011,8,Friday,10,3,8.5,288,18,279.76,2.2512917986064953,31,False,0.85
578757,21428,Set3 Book Box Green Gingham Flower,1,2011-11-25 11:41:00,4.25,12748,United Kingdom,4.25,UK,Standard,Normal,33719.73,209,0.0001,-0.05,10.2,Low,0,Repeat,1-2,Q4-High,2011,11,Friday,11,4,4.25,256,125,420.41,1.6582280766035324,292,False,4.25
545474,22730,Alarm Clock Bakelike Ivory,4,2011-03-03 10:55:00,3.75,16709,United Kingdom,15.0,UK,Standard,Normal,3029.87,5,0.005,-0.017,10.2,Mid,0,Repeat,3-6,Q3,2011,3,Thursday,10,1,15.0,363,31,1120.53,2.772588722239781,39,False,3.75
557019,84946,Antique Silver T-Light Glass,6,2011-06-16 12:45:00,1.25,15907,United Kingdom,7.5,UK,Standard,Normal,967.45,3,0.0078,-0.04,10.2,Low,0,Repeat,3-6,Q1-Low,2011,6,Thursday,12,2,7.5,99,65,278.34,2.1400661634962708,17,False,1.25
577721,22784,Lantern Cream Gazebo,3,2011-11-21 12:24:00,4.95,13167,United Kingdom,14.850000000000001,UK,Standard,Normal,791.33,4,0.0188,-0.018,10.2,Mid,0,Repeat,3-6,Q1-Low,2011,11,Monday,12,4,14.850000000000001,92,11,131.66,2.76316950032329,15,False,4.95
578852,23265,Set Of 3 Wooden Tree Decorations,4,2011-11-27 11:12:00,1.25,17841,United Kingdom,5.0,UK,Standard,Normal,40991.57,124,0.0001,-0.048,10.2,Low,1,Repeat,3-6,Q4-High,2011,11,Sunday,11,4,5.0,271,107,400.62,1.791759469228055,237,False,1.25
570488,22074,6 Ribbons Shimmering Pinks,1,2011-10-10 17:12:00,3.29,14096,United Kingdom,3.29,UK,Standard,Normal,65164.79,17,0.0001,-0.053,10.2,Low,0,Repeat,1-2,Q4-High,2011,10,Monday,17,4,3.29,779,353,3380.86,1.4562867329399256,289,False,3.29
573918,21733,Red Hanging Heart T-Light Holder,2,2011-11-01 17:20:00,2.95,17576,United Kingdom,5.9,UK,Standard,Normal,3622.68,19,0.0016,-0.045,10.2,Low,0,Repeat,1-2,Q3,2011,11,Tuesday,17,4,5.9,53,16,132.53,1.9315214116032138,82,False,2.95
544462,22993,Set Of 4 Pantry Jelly Moulds,1,2011-02-20 14:21:00,1.25,17050,United Kingdom,1.25,UK,Standard,Normal,3228.84,6,0.0004,-0.059,10.2,Low,1,Repeat,1-2,Q3,2011,2,Sunday,14,1,1.25,259,68,540.94,0.8109302162163288,104,False,1.25
562456,22273,Feltcraft Doll Molly,6,2011-08-05 10:39:00,2.95,15194,United Kingdom,17.700000000000003,UK,Standard,Normal,7616.53,15,0.0023,-0.009,10.2,Mid,0,Repeat,3-6,Q4-High,2011,8,Friday,10,3,17.700000000000003,304,20,402.02,2.928523523860541,60,False,2.95
540453,22718,Card Cat And Tree,12,2011-01-07 11:54:00,0.42,13426,United Kingdom,5.04,UK,Budget,Normal,3641.32,10,0.0014,-0.048,10.2,Low,0,Repeat,7-12,Q3,2011,1,Friday,11,1,5.04,341,23,302.45,1.7984040119467235,46,False,0.42
543535,22926,Ivory Giant Garden Thermometer,2,2011-02-09 13:37:00,5.95,17537,United Kingdom,11.9,UK,Premium,Normal,897.62,2,0.0133,-0.027,10.2,Mid,0,Repeat,1-2,Q1-Low,2011,2,Wednesday,13,1,11.9,370,61,630.7,2.5572273113676265,20,False,5.95
567472,21355,Toast Its - I Love You,1,2011-09-20 12:47:00,1.25,15039,United Kingdom,1.25,UK,Standard,Normal,19914.44,47,0.0001,-0.059,10.2,Low,0,Repeat,1-2,Q4-High,2011,9,Tuesday,12,3,1.25,110,25,272.24,0.8109302162163288,203,False,1.25
569672,22411,Jumbo Shopper Vintage Red Paisley,3,2011-10-05 13:58:00,2.08,17841,United Kingdom,6.24,UK,Standard,Normal,40991.57,124,0.0002,-0.044,10.2,Low,0,Repeat,3-6,Q4-High,2011,10,Wednesday,13,4,6.24,229,64,354.13,1.979621206397625,219,False,2.08
574328,23237,Set Of 4 Knick Knack Tins Leaf,12,2011-11-04 09:05:00,4.15,13081,United Kingdom,49.800000000000004,UK,Standard,Normal,28337.38,11,0.0018,0.089,10.2,Top,0,Repeat,7-12,Q4-High,2011,11,Friday,9,4,49.800000000000004,4981,208,7271.34,3.927896354584436,36,False,4.15
555012,21671,Red Spot Ceramic Drawer Knob,12,2011-05-31 10:43:00,1.25,16814,United Kingdom,15.0,UK,Standard,Normal,6509.1,21,0.0023,-0.017,10.2,Mid,0,Repeat,7-12,Q4-High,2011,5,Tuesday,10,2,15.0,254,27,420.43,2.772588722239781,55,False,1.25
552695,22924,Fridge Magnets La Vie En Rose,12,2011-05-10 15:31:00,0.85,16320,Unknown,10.2,Other,Budget,Normal,1038.46,2,0.0098,-0.07,8.5,Low,0,Repeat,7-12,Q1-Low,2011,5,Tuesday,15,2,10.2,654,47,852.68,2.4159137783010487,24,False,0.85
542618,22469,Heart Of Wicker Small,3,2011-01-30 15:52:00,1.65,14502,United Kingdom,4.949999999999999,UK,Standard,Normal,2470.67,11,0.002,-0.048,10.2,Low,1,Repeat,3-6,Q2,2011,1,Sunday,15,1,4.949999999999999,66,43,155.21,1.7833912195575383,51,False,1.65
575216,22904,Calendar Paper Cut Design,24,2011-11-09 11:04:00,2.95,13384,United Kingdom,70.80000000000001,UK,Standard,Normal,4151.93,7,0.0171,0.154,10.2,Top,0,Repeat,13-24,Q3,2011,11,Wednesday,11,4,70.80000000000001,547,23,722.2,4.273884476054179,4,False,2.95
574663,82486,3 Drawer Antique White Wood Cabinet,2,2011-11-06 12:04:00,8.95,13527,United Kingdom,17.9,UK,Premium,Normal,2287.51,7,0.0078,-0.008,10.2,Mid,1,Repeat,1-2,Q2,2011,11,Sunday,12,4,17.9,178,44,426.37,2.9391619220655967,19,False,8.95
560579,48138,Doormat Union Flag,3,2011-07-19 15:13:00,7.95,15867,United Kingdom,23.85,UK,Premium,Normal,3812.64,15,0.0063,0.01,10.2,Mid,0,Repeat,3-6,Q3,2011,7,Tuesday,15,3,23.85,241,48,566.13,3.2128577525426376,12,False,7.95
574903,22113,Grey Heart Hot Water Bottle,16,2011-11-07 15:27:00,4.25,17302,United Kingdom,68.0,UK,Standard,Normal,1135.63,5,0.0599,0.145,10.2,Top,0,Repeat,13-24,Q2,2011,11,Monday,15,4,68.0,189,16,335.47,4.23410650459726,2,False,4.25
574317,21108,Fairy Cake Flannel Assorted Colour,36,2011-11-03 18:49:00,0.79,17078,United Kingdom,28.44,UK,Budget,Bulk-Cheap,378.2,2,0.0752,0.024,10.2,Mid,0,Repeat,25+,Q1-Low,2011,11,Thursday,18,4,28.44,768,27,370.4,3.3823542938606757,2,False,0.79
552638,84792,Enchanted Bird Coathanger 5 Hook,4,2011-05-10 13:00:00,4.65,17700,United Kingdom,18.6,UK,Standard,Normal,2534.64,4,0.0073,-0.006,10.2,Mid,0,Repeat,3-6,Q2,2011,5,Tuesday,13,2,18.6,180,28,522.96,2.975529566236472,22,False,4.65
542143,48194,Doormat Hearts,10,2011-01-26 09:23:00,6.75,15061,United Kingdom,67.5,UK,Premium,Normal,54534.14,48,0.0012,0.144,10.2,Top,0,Repeat,7-12,Q4-High,2011,1,Wednesday,9,1,67.5,158,6,561.3,4.22683374526818,92,False,6.75
551056,22841,Round Cake Tin Vintage Green,1,2011-04-26 11:51:00,7.95,16442,United Kingdom,7.95,UK,Premium,Normal,616.79,3,0.0129,-0.039,10.2,Low,0,Repeat,1-2,Q1-Low,2011,4,Tuesday,11,2,7.95,291,56,285.37,2.191653532286764,11,False,7.95
569218,22865,Hand Warmer Owl Design,4,2011-10-02 12:47:00,2.1,15952,United Kingdom,8.4,UK,Standard,Normal,806.57,4,0.0104,-0.037,10.2,Low,1,Repeat,3-6,Q1-Low,2011,10,Sunday,12,4,8.4,112,32,253.6,2.2407096892759584,26,False,2.1
581587,22555,Plasters In Tin Strongman,12,2011-12-09 12:50:00,1.65,12680,France,19.799999999999997,EU,Standard,Normal,862.81,4,0.0229,-0.071,16.6,Mid,0,Repeat,7-12,Q1-Low,2011,12,Friday,12,4,19.799999999999997,105,15,249.45,3.034952986707272,5,False,1.65
560686,23294,Set Of 6 Snack Loaf Baking Cases,8,2011-07-20 11:50:00,0.83,15632,United Kingdom,6.64,UK,Budget,Normal,3285.31,8,0.002,-0.043,10.2,Low,0,Repeat,7-12,Q3,2011,7,Wednesday,11,3,6.64,207,15,385.57,2.033397603178429,41,False,0.83
563728,21212,Pack Of 72 Retrospot Cake Cases,1,2011-08-18 17:09:00,0.55,17045,United Kingdom,0.55,UK,Budget,Normal,339.44,3,0.0016,-0.062,10.2,Low,0,Repeat,1-2,Q1-Low,2011,8,Thursday,17,3,0.55,71,16,191.09,0.4382549309311553,18,False,0.55
560445,22839,3 Tier Cake Tin Green And Cream,12,2011-07-19 09:08:00,12.75,14156,Eire,153.0,EU,Premium,Normal,117379.63,55,0.0013,1.386,17.4,Top,0,Repeat,7-12,Q4-High,2011,7,Tuesday,9,3,153.0,5726,60,11134.34,5.0369526024136295,100,False,12.75
565445,90010A,Midnight Blue Glass/Silver Bracelet,1,2011-09-04 14:50:00,8.95,13548,United Kingdom,8.95,UK,Premium,Normal,682.41,2,0.0131,-0.036,10.2,Low,1,Repeat,1-2,Q1-Low,2011,9,Sunday,14,3,8.95,277,63,401.4,2.2975725511705014,15,False,8.95
576326,23296,Set Of 6 Tea Time Baking Cases,2,2011-11-14 15:18:00,1.25,16504,United Kingdom,2.5,UK,Standard,Normal,484.38,1,0.0052,-0.056,10.2,Low,0,One-Time,1-2,Q1-Low,2011,11,Monday,15,4,2.5,524,86,484.38,1.252762968495368,37,False,1.25
552064,22773,Green Drawer Knob Acrylic Edwardian,2,2011-05-06 11:05:00,1.25,15874,United Kingdom,2.5,UK,Standard,Normal,4405.88,7,0.0006,-0.056,10.2,Low,0,Repeat,1-2,Q3,2011,5,Friday,11,2,2.5,36,14,118.3,1.252762968495368,71,False,1.25
564246,23201,Jumbo Bag Alphabet,10,2011-08-24 10:36:00,2.08,13534,United Kingdom,20.8,UK,Standard,Normal,5870.08,25,0.0035,0.001,10.2,Mid,0,Repeat,7-12,Q3,2011,8,Wednesday,10,3,20.8,156,16,338.2,3.0819099697950434,12,False,2.08
561712,20726,Lunch Bag Woodland,1,2011-07-29 11:49:00,1.65,14499,United Kingdom,1.65,UK,Standard,Normal,815.32,3,0.002,-0.058,10.2,Low,0,Repeat,1-2,Q1-Low,2011,7,Friday,11,3,1.65,118,44,244.94,0.9745596399981308,51,False,1.65
563034,10125,Mini Funky Design Tapes,40,2011-08-11 14:53:00,0.85,17644,United Kingdom,34.0,UK,Budget,Bulk-Cheap,2895.64,11,0.0117,0.041,10.2,Mid,0,Repeat,25+,Q3,2011,8,Thursday,14,3,34.0,212,17,314.86,3.5553480614894135,10,False,0.85
574720,21381,Mini Wooden Happy Birthday Garland,1,2011-11-06 14:39:00,1.69,14547,United Kingdom,1.69,UK,Standard,Normal,4007.54,8,0.0004,-0.058,10.2,Low,1,Repeat,1-2,Q3,2011,11,Sunday,14,4,1.69,292,73,478.1,0.9895411936137477,138,False,1.69
576894,22752,Set 7 Babushka Nesting Boxes,6,2011-11-17 08:35:00,8.5,12681,France,51.0,EU,Premium,Normal,13787.54,22,0.0037,0.349,16.6,Top,0,Repeat,3-6,Q4-High,2011,11,Thursday,8,4,51.0,110,16,291.86,3.9512437185814275,16,False,8.5
546986,22721,Set Of 3 Cake Tins Sketchbook,3,2011-03-18 12:56:00,4.95,14194,United Kingdom,14.850000000000001,UK,Standard,Normal,11349.52,21,0.0013,-0.018,10.2,Mid,0,Repeat,3-6,Q4-High,2011,3,Friday,12,1,14.850000000000001,535,46,780.35,2.76316950032329,74,False,4.95
546913,16237,Sleeping Cat Erasers,30,2011-03-17 20:18:00,0.21,15861,United Kingdom,6.3,UK,Budget,Bulk-Cheap,3165.36,8,0.002,-0.044,10.2,Low,0,Repeat,25+,Q3,2011,3,Thursday,20,1,6.3,240,49,248.29,1.9878743481543455,52,False,0.21
580956,22744,Make Your Own Monsoon Card Kit,1,2011-12-06 14:23:00,0.79,17841,United Kingdom,0.79,UK,Budget,Normal,40991.57,124,0.0,-0.061,10.2,Low,0,Repeat,1-2,Q4-High,2011,12,Tuesday,14,4,0.79,702,184,974.01,0.5822156198526637,332,False,0.79
572317,22625,Red Kitchen Scales,1,2011-10-23 16:13:00,8.5,14629,United Kingdom,8.5,UK,Premium,Normal,959.01,2,0.0089,-0.037,10.2,Low,1,Repeat,1-2,Q1-Low,2011,10,Sunday,16,4,8.5,215,84,604.83,2.2512917986064953,17,False,8.5
540561,85059,French Enamel Water Basin,16,2011-01-10 10:32:00,1.25,13004,United Kingdom,20.0,UK,Standard,Normal,5655.91,18,0.0035,-0.002,10.2,Mid,0,Repeat,13-24,Q3,2011,1,Monday,10,1,20.0,260,23,326.78,3.044522437723423,15,False,1.25
554275,22908,Pack Of 20 Napkins Red Apples,5,2011-05-23 13:17:00,0.85,14903,United Kingdom,4.25,UK,Budget,Normal,2810.63,5,0.0015,-0.05,10.2,Low,0,Repeat,3-6,Q3,2011,5,Monday,13,2,4.25,406,91,686.47,1.6582280766035324,72,False,0.85
564352,21221,Set/4 Badges Cute Creatures,10,2011-08-24 15:04:00,1.25,14262,United Kingdom,12.5,UK,Standard,Normal,2618.23,8,0.0048,-0.025,10.2,Mid,0,Repeat,7-12,Q2,2011,8,Wednesday,15,3,12.5,184,20,309.5,2.6026896854443837,23,False,1.25
580697,22642,Set Of 4 Napkin Charms Stars,3,2011-12-05 16:05:00,0.79,15984,United Kingdom,2.37,UK,Budget,Normal,2837.67,10,0.0008,-0.056,10.2,Low,0,Repeat,3-6,Q3,2011,12,Monday,16,4,2.37,397,44,541.33,1.2149127443642704,94,False,0.79
554376,20975,12 Pencils Small Tube Red Retrospot,3,2011-05-24 11:31:00,0.65,15719,United Kingdom,1.9500000000000002,UK,Budget,Normal,5045.61,13,0.0004,-0.057,10.2,Low,0,Repeat,3-6,Q3,2011,5,Tuesday,11,2,1.9500000000000002,273,79,491.71999999999997,1.0818051703517284,100,False,0.65
574738,21485,Retrospot Heart Hot Water Bottle,3,2011-11-06 16:01:00,4.95,12748,United Kingdom,14.850000000000001,UK,Standard,Normal,33719.73,209,0.0004,-0.018,10.2,Mid,1,Repeat,3-6,Q4-High,2011,11,Sunday,16,4,14.850000000000001,139,29,249.64000000000001,2.76316950032329,165,False,4.95
543485,21662,Vintage Glass Coffee Caddy,3,2011-02-09 10:19:00,5.95,15843,United Kingdom,17.85,UK,Premium,Normal,118.95000000000002,1,0.1501,-0.009,10.2,Mid,0,One-Time,3-6,Q1-Low,2011,2,Wednesday,10,1,17.85,27,8,118.95000000000002,2.93651291389402,1,True,5.95
575673,21670,Blue Spot Ceramic Drawer Knob,12,2011-11-10 15:04:00,1.45,14863,United Kingdom,17.4,UK,Standard,Normal,266.76,1,0.0652,-0.01,10.2,Mid,0,One-Time,7-12,Q1-Low,2011,11,Thursday,15,4,17.4,132,11,266.76,2.91235066461494,4,False,1.45
539607,POST,Postage,5,2010-12-20 14:10:00,18.0,12681,France,90.0,EU,Luxury,Normal,13787.54,22,0.0065,0.873,16.6,Top,0,Repeat,3-6,Q4-High,2010,12,Monday,14,4,90.0,604,47,1084.59,4.51085950651685,6,False,18.0
537794,22110,Bird House Hot Water Bottle,2,2010-12-08 13:01:00,2.55,16713,United Kingdom,5.1,UK,Standard,Normal,6923.13,15,0.0007,-0.048,10.2,Low,0,Repeat,1-2,Q4-High,2010,12,Wednesday,13,4,5.1,189,60,414.43,1.8082887711792655,104,False,2.55
536381,22083,Paper Chain Kit Retrospot,1,2010-12-01 09:41:00,2.95,15311,United Kingdom,2.95,UK,Standard,Normal,60767.9,91,0.0,-0.054,10.2,Low,0,Repeat,1-2,Q4-High,2010,12,Wednesday,9,4,2.95,198,35,449.98,1.3737155789130306,241,False,2.95
570652,22733,3D Traditional Christmas Stickers,36,2011-10-11 13:45:00,1.25,17863,United Kingdom,45.0,UK,Standard,Bulk-Cheap,3160.0,6,0.0142,0.075,10.2,Top,0,Repeat,25+,Q3,2011,10,Tuesday,13,4,45.0,771,41,1032.7,3.828641396489095,6,False,1.25
573904,23321,Small White Heart Of Wicker,4,2011-11-01 14:54:00,1.65,14505,United Kingdom,6.6,UK,Standard,Normal,5905.64,8,0.0011,-0.043,10.2,Low,0,Repeat,3-6,Q3,2011,11,Tuesday,14,4,6.6,497,156,954.8100000000001,2.028148247292285,101,False,1.65
572667,22595,Gingham Heart Decoration,12,2011-10-25 13:05:00,0.85,15963,United Kingdom,10.2,UK,Budget,Normal,470.76,2,0.0217,-0.032,10.2,Low,0,Repeat,7-12,Q1-Low,2011,10,Tuesday,13,4,10.2,172,18,280.04,2.4159137783010487,17,False,0.85
540968,22212,Four Hook  White Lovebirds,4,2011-01-12 13:40:00,2.1,17338,United Kingdom,8.4,UK,Standard,Normal,6643.93,8,0.0013,-0.037,10.2,Low,0,Repeat,3-6,Q4-High,2011,1,Wednesday,13,1,8.4,316,66,770.75,2.2407096892759584,81,False,2.1
580054,22620,4 Traditional Spinning Tops,8,2011-12-01 13:08:00,1.45,18122,United Kingdom,11.6,UK,Standard,Normal,1826.21,6,0.0064,-0.028,10.2,Low,0,Repeat,7-12,Q2,2011,12,Thursday,13,4,11.6,351,83,441.76,2.533696813957432,17,False,1.45
569401,21479,White Skull Hot Water Bottle,4,2011-10-04 08:56:00,4.25,15111,United Kingdom,17.0,UK,Standard,Normal,1567.48,3,0.0108,-0.011,10.2,Mid,0,Repeat,3-6,Q2,2011,10,Tuesday,8,4,17.0,456,52,949.3000000000001,2.8903717578961645,17,False,4.25
579062,20728,Lunch Bag Cars Blue,10,2011-11-28 10:29:00,1.65,17651,United Kingdom,16.5,UK,Standard,Normal,3945.0,10,0.0042,-0.013,10.2,Mid,0,Repeat,7-12,Q3,2011,11,Monday,10,4,16.5,151,16,291.95,2.8622008809294686,25,False,1.65
579447,23214,Jingle Bell Heart Antique Gold,6,2011-11-29 13:46:00,2.08,14390,United Kingdom,12.48,UK,Standard,Normal,4652.82,9,0.0027,-0.025,10.2,Mid,0,Repeat,3-6,Q3,2011,11,Tuesday,13,4,12.48,281,29,636.46,2.601207105484161,56,False,2.08
573075,23120,Pack Of 6 Small Fruit Straws,1,2011-10-27 14:04:00,0.42,17545,United Kingdom,0.42,UK,Budget,Normal,645.96,3,0.0007,-0.062,10.2,Low,0,Repeat,1-2,Q1-Low,2011,10,Thursday,14,4,0.55,56,32,179.14,0.3506568716131694,59,False,0.42
574227,23094,Le Grand Tray Chic Set,1,2011-11-03 12:18:00,12.5,16992,United Kingdom,12.5,UK,Premium,Normal,1614.31,5,0.0077,-0.025,10.2,Mid,0,Repeat,1-2,Q2,2011,11,Thursday,12,4,12.5,149,22,427.51,2.6026896854443837,29,False,12.5
573876,84947,Antique Silver Tea Glass Engraved,2,2011-11-01 12:48:00,1.25,16360,United Kingdom,2.5,UK,Standard,Normal,3512.53,6,0.0007,-0.056,10.2,Low,0,Repeat,1-2,Q3,2011,11,Tuesday,12,4,2.5,393,146,530.37,1.252762968495368,105,False,1.25
553009,84686,Beach Hut Mirror,1,2011-05-12 16:52:00,4.25,13601,United Kingdom,4.25,UK,Standard,Normal,693.32,2,0.0061,-0.05,10.2,Low,0,Repeat,1-2,Q1-Low,2011,5,Thursday,16,2,4.25,275,42,373.2,1.6582280766035324,36,False,4.25
580208,22179,Set 10 Night Owl Lights,2,2011-12-02 12:07:00,6.75,13468,United Kingdom,13.5,UK,Premium,Normal,5704.97,37,0.0024,-0.022,10.2,Mid,0,Repeat,1-2,Q3,2011,12,Friday,12,4,13.5,48,9,156.4,2.6741486494265287,61,False,6.75
541410,22329,Round Container Set Of 5 Retrospot,12,2011-01-17 16:06:00,1.65,13089,United Kingdom,19.799999999999997,UK,Standard,Normal,58825.83,97,0.0003,-0.003,10.2,Mid,0,Repeat,7-12,Q4-High,2011,1,Monday,16,1,19.799999999999997,617,51,1207.13,3.034952986707272,163,False,1.65
